Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
0.186,2110.7977,4176.9703,3727.0699,-2.9012281,0.55609741,0.84438728,1.3850831,0.16748285,0.90431081,8.27,2.933926,0.012246375
0.187,2111.0364,4174.0691,3727.4676,-2.8920674,0.55471733,0.8442204,1.3800893,0.166879,0.90441544,8.27,2.9363644,0.012192035
0.188,2111.2531,4171.177,3727.8286,-2.8830062,0.55334218,0.84405412,1.3751469,0.16628136,0.90451108,8.27,2.9387921,0.012138284
0.189,2111.448,4168.294,3728.1535,-2.8740436,0.55197192,0.84388843,1.3702552,0.16568987,0.90459787,8.27,2.9412091,0.012085115
0.19,2111.6217,4165.4199,3728.4428,-2.8651785,0.55060651,0.84372333,1.3654139,0.16510447,0.90467597,8.27,2.9436156,0.01203252
0.191,2111.7744,4162.5548,3728.6972,-2.8564101,0.54924589,0.8435588,1.3606224,0.16452508,0.90474553,8.27,2.9460117,0.011980493
0.192,2111.9064,4159.6984,3728.9173,-2.8477374,0.54789001,0.84339485,1.3558801,0.16395165,0.9048067,8.27,2.9483975,0.011929026
0.193,2112.0183,4156.8506,3729.1037,-2.8391594,0.54653882,0.84323146,1.3511865,0.1633841,0.90485961,8.27,2.9507732,0.011878113
0.194,2112.1102,4154.0115,3729.2569,-2.8306751,0.54519228,0.84306864,1.3465412,0.16282239,0.90490442,8.27,2.9531387,0.011827746
0.195,2112.1826,4151.1808,3729.3775,-2.8222835,0.54385034,0.84290638,1.3419435,0.16226645,0.90494126,8.27,2.9554943,0.011777919
0.196,2112.2358,4148.3585,3729.4662,-2.8139839,0.54251294,0.84274466,1.3373931,0.16171621,0.90497026,8.27,2.95784,0.011728625
0.197,2112.2701,4145.5445,3729.5233,-2.8057751,0.54118005,0.84258349,1.3328893,0.16117162,0.90499157,8.27,2.960176,0.011679858
0.198,2112.2858,4142.7387,3729.5496,-2.7976563,0.53985162,0.84242286,1.3284317,0.16063261,0.90500531,8.27,2.9625023,0.011631611
0.199,2112.2833,4139.9411,3729.5454,-2.7896266,0.5385276,0.84226276,1.3240197,0.16009912,0.90501162,8.27,2.9648191,0.011583877
0.2,2112.2629,4137.1515,3729.5114,-2.7816849,0.53720795,0.84210319,1.319653,0.1595711,0.90501062,8.27,2.9671264,0.01153665
0.201,2112.2248,4134.3698,3729.448,-2.7738305,0.53589262,0.84194414,1.3153309,0.15904848,0.90500244,8.27,2.9694244,0.011489924
0.202,2112.1695,4131.5959,3729.3558,-2.7660624,0.53458156,0.84178561,1.3110531,0.1585312,0.9049872,8.27,2.9717131,0.011443692
0.203,2112.0971,4128.8299,3729.2352,-2.7583797,0.53327475,0.84162759,1.3068189,0.15801921,0.90496503,8.27,2.9739927,0.011397948
0.204,2112.008,4126.0715,3729.0867,-2.7507815,0.53197212,0.84147007,1.302628,0.15751245,0.90493604,8.27,2.9762633,0.011352687
0.205,2111.9025,4123.3207,3728.9109,-2.7432669,0.53067364,0.84131306,1.2984798,0.15701086,0.90490035,8.27,2.9785248,0.011307901
0.206,2111.7808,4120.5775,3728.7082,-2.735835,0.52937926,0.84115655,1.2943739,0.15651437,0.90485808,8.27,2.9807776,0.011263586
0.207,2111.6432,4117.8416,3728.479,-2.7284849,0.52808895,0.84100053,1.2903098,0.15602295,0.90480934,8.27,2.9830215,0.011219735
0.208,2111.4901,4115.1131,3728.2239,-2.7212158,0.52680267,0.84084499,1.286287,0.15553652,0.90475424,8.27,2.9852568,0.011176341
0.209,2111.3216,4112.3919,3727.9432,-2.7140268,0.52552036,0.84068993,1.2823051,0.15505503,0.9046929,8.27,2.9874835,0.011133401
0.21,2111.1381,4109.6779,3727.6375,-2.7069171,0.524242,0.84053536,1.2783636,0.15457843,0.90462542,8.27,2.9897016,0.011090907
0.211,2110.9398,4106.971,3727.307,-2.6998857,0.52296754,0.84038125,1.2744621,0.15410666,0.9045519,8.27,2.9919114,0.011048854
0.212,2110.7269,4104.2711,3726.9524,-2.6929318,0.52169694,0.84022761,1.2706,0.15363966,0.90447246,8.27,2.9941129,0.011007236
0.213,2110.4998,4101.5782,3726.5739,-2.6860546,0.52043016,0.84007443,1.266777,0.15317738,0.9043872,8.27,2.9963061,0.010966048
0.214,2110.2586,4098.8921,3726.1721,-2.6792532,0.51916717,0.83992171,1.2629925,0.15271978,0.90429621,8.27,2.9984911,0.010925285
0.215,2110.0036,4096.2128,3725.7473,-2.6725268,0.51790792,0.83976945,1.2592463,0.15226678,0.90419959,8.27,3.0006681,0.010884941
0.216,2109.7351,4093.5403,3725.2998,-2.6658746,0.51665238,0.83961763,1.2555377,0.15181834,0.90409745,8.27,3.0028371,0.01084501
0.217,2109.4532,4090.8744,3724.8302,-2.6592957,0.51540052,0.83946625,1.2518664,0.15137441,0.90398988,8.27,3.0049982,0.010805488
0.218,2109.1583,4088.2151,3724.3388,-2.6527893,0.51415229,0.83931532,1.2482319,0.15093494,0.90387697,8.27,3.0071515,0.010766368
0.219,2108.8505,4085.5624,3723.826,-2.6463547,0.51290765,0.83916482,1.2446338,0.15049986,0.90375882,8.27,3.009297,0.010727647
0.22,2108.5301,4082.916,3723.2921,-2.639991,0.51166658,0.83901475,1.2410717,0.15006914,0.90363552,8.27,3.0114349,0.010689318
0.221,2108.1972,4080.276,3722.7375,-2.6336973,0.51042903,0.83886511,1.2375452,0.14964271,0.90350716,8.27,3.0135652,0.010651377
0.222,2107.8522,4077.6423,3722.1626,-2.627473,0.50919498,0.83871589,1.2340538,0.14922053,0.90337382,8.27,3.0156879,0.010613819
0.223,2107.4952,4075.0148,3721.5678,-2.6213172,0.50796438,0.83856708,1.2305971,0.14880255,0.9032356,8.27,3.0178032,0.010576638
0.224,2107.1264,4072.3935,3720.9533,-2.6152291,0.50673721,0.83841869,1.2271747,0.14838872,0.90309258,8.27,3.0199112,0.010539831
0.225,2106.746,4069.7783,3720.3196,-2.609208,0.50551342,0.83827072,1.2237862,0.14797898,0.90294484,8.27,3.0220119,0.010503391
0.226,2106.3543,4067.1691,3719.6669,-2.6032531,0.50429299,0.83812314,1.2204311,0.14757329,0.90279246,8.27,3.0241054,0.010467314
0.227,2105.9514,4064.5658,3718.9956,-2.5973637,0.50307588,0.83797597,1.2171091,0.1471716,0.90263554,8.27,3.0261917,0.010431596
0.228,2105.5375,4061.9685,3718.3061,-2.5915388,0.50186206,0.8378292,1.2138199,0.14677386,0.90247414,8.27,3.0282709,0.010396232
0.229,2105.1129,4059.3769,3717.5986,-2.5857779,0.5006515,0.83768282,1.2105629,0.14638003,0.90230835,8.27,3.0303432,0.010361217
0.23,2104.6777,4056.7912,3716.8734,-2.5800802,0.49944416,0.83753683,1.2073377,0.14599005,0.90213824,8.27,3.0324085,0.010326547
0.231,2104.2321,4054.2111,3716.131,-2.5744449,0.49824002,0.83739122,1.2041441,0.14560388,0.90196389,8.27,3.0344669,0.010292217
0.232,2103.7763,4051.6366,3715.3715,-2.5688712,0.49703904,0.837246,1.2009816,0.14522147,0.90178538,8.27,3.0365186,0.010258222
0.233,2103.3104,4049.0678,3714.5953,-2.5633585,0.49584119,0.83710116,1.1978498,0.14484278,0.90160277,8.27,3.0385635,0.010224559
0.234,2102.8347,4046.5044,3713.8027,-2.5579061,0.49464644,0.83695669,1.1947483,0.14446775,0.90141615,8.27,3.0406017,0.010191222
0.235,2102.3493,4043.9465,3712.994,-2.5525132,0.49345476,0.83681259,1.1916768,0.14409635,0.90122557,8.27,3.0426334,0.010158209
0.236,2101.8544,4041.394,3712.1694,-2.547179,0.49226613,0.83666887,1.188635,0.14372853,0.90103112,8.27,3.0446585,0.010125513
0.237,2101.3502,4038.8468,3711.3292,-2.541903,0.4910805,0.8365255,1.1856223,0.14336424,0.90083285,8.27,3.0466771,0.010093132
0.238,2100.8367,4036.3049,3710.4738,-2.5366844,0.48989787,0.8363825,1.1826385,0.14300344,0.90063084,8.27,3.0486893,0.01006106
0.239,2100.3143,4033.7682,3709.6033,-2.5315224,0.48871818,0.83623985,1.1796832,0.14264609,0.90042516,8.27,3.0506952,0.010029295
0.24,2099.783,4031.2367,3708.7181,-2.5264165,0.48754143,0.83609756,1.176756,0.14229214,0.90021586,8.27,3.0526947,0.0099978307
0.241,2099.2431,4028.7103,3707.8185,-2.5213659,0.48636757,0.83595562,1.1738566,0.14194155,0.90000302,8.27,3.0546881,0.0099666646
0.242,2098.6946,4026.1889,3706.9046,-2.51637,0.48519659,0.83581402,1.1709847,0.14159428,0.89978669,8.27,3.0566752,0.0099357923
0.243,2098.1377,4023.6725,3705.9767,-2.511428,0.48402845,0.83567277,1.1681398,0.14125028,0.89956694,8.27,3.0586563,0.0099052099
0.244,2097.5725,4021.1611,3705.0351,-2.5065394,0.48286312,0.83553186,1.1653216,0.14090951,0.89934383,8.27,3.0606312,0.0098749135
0.245,2096.9993,4018.6546,3704.08,-2.5017034,0.48170059,0.83539129,1.1625299,0.14057193,0.89911742,8.27,3.0626002,0.0098448993
0.246,2096.4181,4016.1529,3703.1117,-2.4969195,0.48054083,0.83525105,1.1597642,0.1402375,0.89888777,8.27,3.0645633,0.0098151635
0.247,2095.8292,4013.656,3702.1303,-2.4921869,0.47938381,0.83511115,1.1570242,0.13990619,0.89865493,8.27,3.0665204,0.0097857024
0.248,2095.2325,4011.1638,3701.1363,-2.487505,0.4782295,0.83497157,1.1543096,0.13957794,0.89841897,8.27,3.0684717,0.0097565124
0.249,2094.6284,4008.6763,3700.1296,-2.4828732,0.47707788,0.83483232,1.15162,0.13925272,0.89817994,8.27,3.0704172,0.0097275896
0.25,2094.0168,4006.1934,3699.1107,-2.4782909,0.47592892,0.83469339,1.1489552,0.13893049,0.89793789,8.27,3.072357,0.0096989307
0.251,2093.398,4003.7151,3698.0797,-2.4737574,0.47478261,0.83455478,1.1463147,0.13861121,0.89769288,8.27,3.0742911,0.009670532
0.252,2092.7721,4001.2413,3697.0368,-2.4692722,0.47363891,0.83441648,1.1436984,0.13829485,0.89744496,8.27,3.0762196,0.0096423899
0.253,2092.1392,3998.7721,3695.9822,-2.4648345,0.4724978,0.8342785,1.1411058,0.13798136,0.89719419,8.27,3.0781425,0.0096145012
0.254,2091.4994,3996.3072,3694.9162,-2.4604439,0.47135926,0.83414083,1.1385367,0.1376707,0.89694061,8.27,3.0800599,0.0095868622
0.255,2090.8528,3993.8468,3693.839,-2.4560997,0.47022327,0.83400347,1.1359907,0.13736285,0.89668428,8.27,3.0819718,0.0095594697
0.256,2090.1997,3991.3907,3692.7507,-2.4518013,0.46908981,0.83386641,1.1334676,0.13705775,0.89642524,8.27,3.0838782,0.0095323204
0.257,2089.54,3988.9389,3691.6516,-2.4475481,0.46795884,0.83372965,1.130967,0.13675539,0.89616355,8.27,3.0857793,0.0095054108
0.258,2088.874,3986.4913,3690.5419,-2.4433396,0.46683035,0.8335932,1.1284887,0.13645571,0.89589925,8.27,3.087675,0.0094787378
0.259,2088.2017,3984.048,3689.4217,-2.4391751,0.46570432,0.83345704,1.1260323,0.13615868,0.89563239,8.27,3.0895655,0.0094522982
0.26,2087.5232,3981.6088,3688.2913,-2.4350541,0.46458072,0.83332117,1.1235975,0.13586427,0.89536302,8.27,3.0914507,0.0094260888
0.261,2086.8387,3979.1738,3687.1507,-2.4309761,0.46345954,0.8331856,1.1211841,0.13557244,0.89509118,8.27,3.0933307,0.0094001064
0.262,2086.1482,3976.7428,3686.0003,-2.4269405,0.46234075,0.83305032,1.1187918,0.13528317,0.89481692,8.27,3.0952056,0.0093743481
0.263,2085.4519,3974.3159,3684.8402,-2.4229467,0.46122432,0.83291532,1.1164202,0.1349964,0.89454028,8.27,3.0970754,0.0093488106
0.264,2084.7499,3971.8929,3683.6706,-2.4189942,0.46011026,0.83278061,1.1140692,0.13471212,0.89426131,8.27,3.0989401,0.0093234911
0.265,2084.0423,3969.4739,3682.4916,-2.4150824,0.45899852,0.83264618,1.1117384,0.13443028,0.89398004,8.27,3.1007998,0.0092983865
0.266,2083.3292,3967.0588,3681.3035,-2.4112109,0.45788909,0.83251203,1.1094276,0.13415085,0.89369652,8.27,3.1026544,0.0092734939
0.267,2082.6107,3964.6476,3680.1063,-2.407379,0.45678195,0.83237816,1.1071364,0.13387381,0.89341079,8.27,3.1045042,0.0092488105
0.268,2081.8869,3962.2402,3678.9002,-2.4035863,0.45567709,0.83224456,1.1048646,0.13359911,0.89312289,8.27,3.1063491,0.0092243333
0.269,2081.1578,3959.8367,3677.6855,-2.3998322,0.45457448,0.83211123,1.102612,0.13332673,0.89283287,8.27,3.1081891,0.0092000596
0.27,2080.4236,3957.4368,3676.4623,-2.3961163,0.4534741,0.83197817,1.1003783,0.13305663,0.89254075,8.27,3.1100243,0.0091759865
0.271,2079.6844,3955.0407,3675.2307,-2.3924379,0.45237594,0.83184538,1.0981633,0.13278879,0.89224658,8.27,3.1118547,0.0091521114
0.272,2078.9403,3952.6483,3673.9909,-2.3887967,0.45127997,0.83171286,1.0959666,0.13252316,0.89195039,8.27,3.1136804,0.0091284314
0.273,2078.1914,3950.2595,3672.743,-2.3851922,0.45018618,0.8315806,1.093788,0.13225973,0.89165223,8.27,3.1155014,0.009104944
0.274,2077.4377,3947.8743,3671.4872,-2.3816237,0.44909455,0.8314486,1.0916273,0.13199846,0.89135213,8.27,3.1173177,0.0090816466
0.275,2076.6793,3945.4927,3670.2236,-2.378091,0.44800507,0.83131686,1.0894842,0.13173932,0.89105013,8.27,3.1191294,0.0090585364
0.276,2075.9163,3943.1146,3668.9524,-2.3745934,0.44691771,0.83118538,1.0873585,0.13148229,0.89074625,8.27,3.1209365,0.009035611
0.277,2075.1489,3940.74,3667.6738,-2.3711305,0.44583246,0.83105415,1.0852499,0.13122732,0.89044054,8.27,3.1227391,0.0090128677
0.278,2074.3771,3938.3688,3666.3878,-2.3677018,0.4447493,0.83092318,1.0831583,0.1309744,0.89013303,8.27,3.1245372,0.0089903042
0.279,2073.6009,3936.0011,3665.0946,-2.364307,0.44366822,0.83079246,1.0810833,0.13072349,0.88982375,8.27,3.1263308,0.008967918
0.28,2072.8205,3933.6368,3663.7943,-2.3609454,0.44258919,0.83066198,1.0790247,0.13047458,0.88951274,8.27,3.1281199,0.0089457065
0.281,2072.0359,3931.2759,3662.4871,-2.3576167,0.44151221,0.83053175,1.0769824,0.13022762,0.88920002,8.27,3.1299046,0.0089236675
0.282,2071.2473,3928.9183,3661.173,-2.3543205,0.44043726,0.83040177,1.074956,0.12998259,0.88888563,8.27,3.131685,0.0089017985
0.283,2070.4546,3926.5639,3659.8523,-2.3510562,0.43936431,0.83027203,1.0729454,0.12973947,0.88856961,8.27,3.133461,0.0088800973
0.284,2069.658,3924.2129,3658.5251,-2.3478234,0.43829336,0.83014253,1.0709503,0.12949823,0.88825197,8.27,3.1352327,0.0088585615
0.285,2068.8575,3921.8651,3657.1914,-2.3446218,0.43722439,0.83001327,1.0689706,0.12925884,0.88793276,8.27,3.1370002,0.0088371888
0.286,2068.0532,3919.5204,3655.8514,-2.3414509,0.43615738,0.82988425,1.0670059,0.12902127,0.88761199,8.27,3.1387634,0.0088159771
0.287,2067.2453,3917.179,3654.5052,-2.3383102,0.43509233,0.82975547,1.0650561,0.12878551,0.88728971,8.27,3.1405223,0.008794924
0.288,2066.4336,3914.8407,3653.1529,-2.3351994,0.43402921,0.82962692,1.0631211,0.12855152,0.88696593,8.27,3.1422772,0.0087740276
0.289,2065.6184,3912.5055,3651.7946,-2.3321181,0.43296801,0.8294986,1.0612004,0.12831928,0.88664069,8.27,3.1440278,0.0087532855
0.29,2064.7997,3910.1734,3650.4305,-2.3290658,0.43190871,0.82937051,1.0592941,0.12808876,0.88631402,8.27,3.1457743,0.0087326957
0.291,2063.9776,3907.8443,3649.0607,-2.3260421,0.43085131,0.82924265,1.0574018,0.12785995,0.88598593,8.27,3.1475168,0.0087122561
0.292,2063.152,3905.5183,3647.6852,-2.3230467,0.42979579,0.82911502,1.0555233,0.12763281,0.88565647,8.27,3.1492552,0.0086919646
0.293,2062.3232,3903.1952,3646.3042,-2.3200791,0.42874213,0.82898761,1.0536586,0.12740732,0.88532564,8.27,3.1509896,0.0086718192
0.294,2061.4911,3900.8751,3644.9178,-2.317139,0.42769032,0.82886042,1.0518073,0.12718347,0.88499349,8.27,3.1527199,0.008651818
0.295,2060.6558,3898.558,3643.5261,-2.314226,0.42664035,0.82873346,1.0499693,0.12696122,0.88466003,8.27,3.1544463,0.0086319589
0.296,2059.8174,3896.2438,3642.1292,-2.3113398,0.42559221,0.82860672,1.0481444,0.12674055,0.88432529,8.27,3.1561688,0.0086122401
0.297,2058.9759,3893.9324,3640.7271,-2.3084798,0.42454587,0.8284802,1.0463324,0.12652145,0.88398929,8.27,3.1578873,0.0085926595
0.298,2058.1313,3891.6239,3639.3201,-2.3056459,0.42350134,0.8283539,1.0445331,0.12630388,0.88365206,8.27,3.1596019,0.0085732153
0.299,2057.2839,3889.3183,3637.9081,-2.3028376,0.4224586,0.82822781,1.0427463,0.12608783,0.88331362,8.27,3.1613127,0.0085539057
0.3,2056.4335,3887.0155,3636.4913,-2.3000545,0.42141762,0.82810194,1.0409719,0.12587327,0.882974,8.27,3.1630197,0.0085347288
0.301,2055.5803,3884.7154,3635.0697,-2.2972964,0.42037841,0.82797628,1.0392097,0.12566018,0.88263321,8.27,3.1647228,0.0085156828
0.302,2054.7243,3882.4181,3633.6435,-2.2945628,0.41934095,0.82785083,1.0374595,0.12544855,0.88229128,8.27,3.1664222,0.0084967659
0.303,2053.8656,3880.1236,3632.2128,-2.2918535,0.41830523,0.82772559,1.0357212,0.12523835,0.88194823,8.27,3.1681177,0.0084779764
0.304,2053.0042,3877.8317,3630.7775,-2.289168,0.41727124,0.82760056,1.0339945,0.12502956,0.88160408,8.27,3.1698096,0.0084593126
0.305,2052.1402,3875.5425,3629.338,-2.2865061,0.41623896,0.82747574,1.0322793,0.12482216,0.88125886,8.27,3.1714978,0.0084407726
0.306,2051.2736,3873.256,3627.8941,-2.2838674,0.41520838,0.82735112,1.0305754,0.12461614,0.88091258,8.27,3.1731822,0.008422355
0.307,2050.4044,3870.9722,3626.446,-2.2812516,0.4141795,0.82722671,1.0288828,0.12441146,0.88056527,8.27,3.174863,0.0084040579
0.308,2049.5328,3868.6909,3624.9937,-2.2786584,0.4131523,0.8271025,1.0272011,0.12420811,0.88021694,8.27,3.1765402,0.0083858799
0.309,2048.6588,3866.4122,3623.5374,-2.2760874,0.41212677,0.8269785,1.0255303,0.12400608,0.87986761,8.27,3.1782138,0.0083678192
0.31,2047.7823,3864.1362,3622.0772,-2.2735384,0.4111029,0.82685469,1.0238701,0.12380534,0.87951731,8.27,3.1798838,0.0083498743
0.311,2046.9036,3861.8626,3620.613,-2.2710111,0.41008068,0.82673108,1.0222206,0.12360587,0.87916604,8.27,3.1815502,0.0083320436
0.312,2046.0225,3859.5916,3619.1451,-2.268505,0.4090601,0.82660768,1.0205814,0.12340766,0.87881384,8.27,3.183213,0.0083143256
0.313,2045.1392,3857.3231,3617.6734,-2.26602,0.40804115,0.82648447,1.0189524,0.12321069,0.87846072,8.27,3.1848724,0.0082967188
0.314,2044.2537,3855.0571,3616.198,-2.2635558,0.40702381,0.82636145,1.0173336,0.12301494,0.8781067,8.27,3.1865282,0.0082792216
0.315,2043.366,3852.7935,3614.719,-2.261112,0.40600809,0.82623863,1.0157247,0.1228204,0.87775179,8.27,3.1881806,0.0082618327
0.316,2042.4762,3850.5324,3613.2365,-2.2586884,0.40499396,0.826116,1.0141256,0.12262703,0.87739601,8.27,3.1898295,0.0082445505
0.317,2041.5844,3848.2737,3611.7506,-2.2562846,0.40398143,0.82599357,1.0125361,0.12243484,0.87703938,8.27,3.191475,0.0082273737
0.318,2040.6905,3846.0174,3610.2612,-2.2539005,0.40297047,0.82587133,1.0109562,0.1222438,0.87668192,8.27,3.193117,0.0082103008
0.319,2039.7946,3843.7635,3608.7685,-2.2515357,0.40196108,0.82574927,1.0093857,0.12205389,0.87632364,8.27,3.1947557,0.0081933305
0.32,2038.8967,3841.512,3607.2726,-2.2491899,0.40095326,0.82562741,1.0078244,0.12186511,0.87596456,8.27,3.196391,0.0081764613
0.321,2037.9969,3839.2628,3605.7735,-2.2468629,0.39994699,0.82550573,1.0062723,0.12167742,0.87560469,8.27,3.1980229,0.008159692
0.322,2037.0953,3837.016,3604.2712,-2.2445544,0.39894226,0.82538424,1.0047291,0.12149082,0.87524405,8.27,3.1996515,0.0081430212
0.323,2036.1918,3834.7714,3602.7659,-2.2422642,0.39793906,0.82526293,1.0031948,0.12130529,0.87488266,8.27,3.2012768,0.0081264477
0.324,2035.2865,3832.5291,3601.2576,-2.239992,0.39693739,0.82514181,1.0016692,0.12112082,0.87452052,8.27,3.2028988,0.00810997
0.325,2034.3795,3830.2891,3599.7463,-2.2377376,0.39593724,0.82502087,1.0001522,0.12093739,0.87415766,8.27,3.2045175,0.0080935871
0.326,2033.4707,3828.0514,3598.2322,-2.2355006,0.3949386,0.82490012,0.9986437,0.12075498,0.87379409,8.27,3.206133,0.0080772975
0.327,2032.5602,3825.8159,3596.7152,-2.2332809,0.39394145,0.82477955,0.99714356,0.12057359,0.87342982,8.27,3.2077452,0.0080611002
0.328,2031.648,3823.5826,3595.1954,-2.2310782,0.3929458,0.82465915,0.99565165,0.12039319,0.87306487,8.27,3.2093542,0.0080449938
0.329,2030.7343,3821.3515,3593.673,-2.2288923,0.39195163,0.82453894,0.99416785,0.12021377,0.87269925,8.27,3.21096,0.0080289773
0.33,2029.8189,3819.1227,3592.1478,-2.2267229,0.39095894,0.8244189,0.99269206,0.12003532,0.87233297,8.27,3.2125626,0.0080130493
0.331,2028.9019,3816.8959,3590.6201,-2.2245698,0.38996772,0.82429905,0.99122415,0.11985782,0.87196605,8.27,3.2141621,0.0079972089
0.332,2027.9835,3814.6714,3589.0898,-2.2224328,0.38897795,0.82417936,0.98976402,0.11968126,0.8715985,8.27,3.2157584,0.0079814548
0.333,2027.0635,3812.4489,3587.557,-2.2203117,0.38798964,0.82405986,0.98831155,0.11950563,0.87123033,8.27,3.2173515,0.0079657859
0.334,2026.142,3810.2286,3586.0218,-2.2182061,0.38700278,0.82394053,0.98686662,0.11933091,0.87086156,8.27,3.2189415,0.0079502011
0.335,2025.2191,3808.0104,3584.4841,-2.216116,0.38601735,0.82382137,0.98542914,0.11915709,0.8704922,8.27,3.2205285,0.0079346993
0.336,2024.2948,3805.7943,3582.9441,-2.2140411,0.38503335,0.82370239,0.983999,0.11898416,0.87012225,8.27,3.2221123,0.0079192796
0.337,2023.3691,3803.5803,3581.4018,-2.2119811,0.38405077,0.82358357,0.98257608,0.1188121,0.86975174,8.27,3.2236931,0.0079039407
0.338,2022.4421,3801.3683,3579.8573,-2.2099359,0.38306961,0.82346493,0.98116029,0.11864091,0.86938067,8.27,3.2252709,0.0078886817
0.339,2021.5137,3799.1583,3578.3105,-2.2079053,0.38208986,0.82334646,0.97975152,0.11847056,0.86900905,8.27,3.2268456,0.0078735016
0.34,2020.5841,3796.9504,3576.7616,-2.205889,0.38111151,0.82322816,0.97834968,0.11830105,0.8686369,8.27,3.2284172,0.0078583993
0.341,2019.6531,3794.7445,3575.2105,-2.2038869,0.38013456,0.82311003,0.97695466,0.11813237,0.86826423,8.27,3.2299859,0.0078433738
0.342,2018.7209,3792.5407,3573.6574,-2.2018988,0.37915899,0.82299207,0.97556637,0.1179645,0.86789104,8.27,3.2315516,0.0078284243
0.343,2017.7875,3790.3388,3572.1022,-2.1999244,0.3781848,0.82287427,0.97418472,0.11779743,0.86751735,8.27,3.2331143,0.0078135497
0.344,2016.8529,3788.1388,3570.5451,-2.1979636,0.377212,0.82275664,0.97280959,0.11763115,0.86714317,8.27,3.2346741,0.0077987491
0.345,2015.9172,3785.9409,3568.986,-2.1960161,0.37624055,0.82263917,0.97144092,0.11746565,0.8667685,8.27,3.2362309,0.0077840215
0.346,2014.9802,3783.7449,3567.425,-2.1940819,0.37527048,0.82252187,0.97007859,0.11730092,0.86639337,8.27,3.2377847,0.0077693661
0.347,2014.0422,3781.5508,3565.8621,-2.1921607,0.37430175,0.82240473,0.96872252,0.11713694,0.86601777,8.27,3.2393357,0.0077547819
0.348,2013.1031,3779.3586,3564.2974,-2.1902523,0.37333438,0.82228776,0.96737263,0.11697372,0.86564172,8.27,3.2408838,0.0077402681
0.349,2012.1628,3777.1684,3562.7309,-2.1883565,0.37236835,0.82217095,0.96602883,0.11681122,0.86526523,8.27,3.2424289,0.0077258238
0.35,2011.2216,3774.98,3561.1627,-2.1864733,0.37140366,0.8220543,0.96469102,0.11664946,0.86488831,8.27,3.2439712,0.007711448
0.351,2010.2793,3772.7935,3559.5927,-2.1846023,0.3704403,0.82193781,0.96335913,0.11648841,0.86451096,8.27,3.2455106,0.0076971401
0.352,2009.336,3770.6089,3558.0211,-2.1827435,0.36947827,0.82182148,0.96203307,0.11632806,0.86413319,8.27,3.2470472,0.0076828991
